,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
J-313,87.84980773925781,81.71349334716797,90.84541320800781,2189.1861755785494,-4104.818738088476,-2401.735232209714,9.964563918400003,3.4350935616,9.9635639184,149.99999999999997,150.0,0.22100085172752126,0.15239999999999998,50444.07330000001,31777.77489655498,191.79750312,0.11482415744800001,4.0,0.0035780263133347034,0.00017483951523900032,0.00011603276652749628,0.0,54.78936767578125,51.54182052612305
J-314,125.18684387207031,125.47660064697266,129.84629821777344,2248.6874535720262,-4660.148899966745,-2986.18809434555,10.548356197600004,4.0188858408,10.547356197600003,149.99999999999994,150.0,0.22001558114340317,0.15239999999999998,53317.066800000015,33587.647389985555,185.38902216000002,0.074446431752,3.0,0.0011537837563082576,4.879239349975251e-05,3.741636101040058e-05,0.0,61.19779586791992,57.95022201538086
J-315,79.2068862915039,77.55546569824219,84.78585815429688,8224.891824155227,424.675116672983,-269.72247926430043,13.771056584800004,4.4964912863999995,13.7700565848,149.99999999999997,150.0,0.2043643653652911,0.1016,80532.492,50732.290935645244,156.84602615999998,0.21009035401200002,1.0,0.0259017962962389,0.005415957421064377,0.00020999407570343465,0.0,88.42180633544922,83.92894744873047
J-316,22.90123176574707,14.853642463684082,49.49846649169922,-2814.06289336146,664.0942431653132,-632.758109536057,2.8138010800000006,1.1140095576000002,2.81280108,150.00000000000003,150.0,0.2778683180850315,0.15239999999999998,10859.157000000003,6840.840244206632,206.65443048,0.06435200032800001,3.0,0.09608431905508041,0.002416284056380391,0.00175271846819669,0.0,41.35182189941406,38.706180572509766
J-317,108.219482421875,51.93840408325195,108.219482421875,-2650.3456173633076,344.4885205637165,-243.906860550613,3.112135967200001,0.8156746704000001,3.1111359672,150.00000000000003,150.0,0.26583683604191144,0.15239999999999998,12816.735000000004,8074.037108712185,211.05513288,0.096528000492,3.0,0.16957591474056244,0.002416284056380391,0.0030933127272874117,0.0,36.9105110168457,34.30533218383789
J-318,118.51048278808594,70.49095916748047,124.51055908203125,-4396.617100482795,-971.5635683861067,1341.37139133817,5.864354694400002,2.6668701552000003,5.863354694400001,149.99999999999997,150.0,0.21601911774185292,0.1016,34813.16300000001,21930.91843856068,183.45884568,0.09715890245600001,3.0,0.06828431040048599,0.00048711863928474486,0.0005536025273613632,0.0,64.4208984375,61.88801956176758
J-319,71.35527038574219,60.11909866333008,71.35527038574219,8420.991621722867,1035.8960808654997,1492.1468020878583,13.137982108000003,3.872130736800001,13.136982108,150.0,150.0,0.1691058131775542,0.1016,87472.94900000002,55104.504870740355,164.73553032,0.076339137644,3.0,0.0119008244946599,0.0003903393226210028,9.648375998949632e-05,0.0,80.96766662597656,77.05179595947266
J-32,146.20912170410156,141.26536560058594,146.99334716796875,4423.606309357498,37.90141022751413,-450.26028305175566,9.329094932799999,1.9495340232,9.328094932800001,150.0,150.0,0.20105985896085557,0.15239999999999998,48671.33700000001,30661.021006413597,190.69464528,0.021450666776000004,1.0,0.0006611568969674408,0.00013824515917804092,2.1440835553221405e-05,0.0,55.59804153442383,52.2088508605957
J-320,69.55120086669922,72.67389678955078,79.38751220703125,8487.97909468559,1043.0952941283067,1502.1118175541185,13.218059164000001,3.952207792800001,13.217059164,150.0,150.0,0.168696821531601,0.1016,88261.10900000003,55601.01455808293,163.88477256000002,0.015141647136,1.0,0.0018667960539460182,0.0003903393226210028,1.5134708519326523e-05,0.0,81.81842041015625,77.90252685546875
J-321,47.296836853027344,47.56867980957031,59.87425231933594,2488.443111961802,-99.41413396446198,-502.83992026141465,6.9657827176,2.216171844,6.9647827176,150.0,150.0,0.2116486801748263,0.15239999999999998,34496.060000000005,21731.15606621827,187.36351656000002,0.185485177416,4.0,0.16218364238739014,0.004428203217685223,0.009270822629332542,0.0,59.23713684082031,55.995113372802734
J-322,37.062355041503906,58.06483459472656,75.44602966308594,3563.314681975194,119.97625517987544,-144.43377742413512,8.021331635200001,1.6332973176,8.020331635200002,149.99999999999997,150.0,0.20385101256301721,0.15239999999999998,41422.23400000001,26094.37227513556,197.5350888,0.2050431383,3.0,0.09801632165908813,0.003440769389271736,0.0017879611114040017,0.0,48.83158493041992,45.47774124145508
J-323,50.816078186035156,56.40963363647461,74.5040512084961,2984.1279995605637,-2.5541378867141904,-357.9861442412297,7.451145628000001,2.2034833248,7.450145628000001,149.99999999999997,150.0,0.20778874061351968,0.15239999999999998,37680.85600000001,23737.451826228767,193.62115200000002,0.11734776530400001,3.0,0.1066979169845581,0.0031394900288432837,0.0018953754333779216,0.0,52.867218017578125,49.57151794433594
J-324,66.0181884765625,63.84868240356445,73.19878387451172,4487.225809313862,169.7457296116342,-220.1275033774716,9.194592179199999,1.449511452,9.1935921792,150.00000000000003,150.0,0.22320303271218653,0.1016,45082.50300000001,28400.197255824387,191.1803136,0.013248941244000001,1.0,0.0016334466636180878,0.000341546896379441,1.3242868590168655e-05,0.0,55.08505630493164,51.682796478271484
J-325,67.35758972167969,58.074554443359375,71.05187225341797,3083.5708641307624,-123.31623244200618,-672.9802346296407,7.8228739168,2.5723245480000005,7.821873916800001,150.0,150.0,0.21212649450657528,0.1016,39765.497,25050.693364915718,178.55677776000002,0.071291921932,1.0,0.00878949835896492,0.0018378476379439235,7.12592518539168e-05,0.0,67.93099212646484,64.63500213623047
J-326,49.38825607299805,46.79023361206055,54.28099822998047,2164.345980705827,764.9950167410054,-2038.7556027302883,7.15250716,3.4066813248000005,7.15150716,150.0,150.0,0.19863714003567326,0.1016,41016.416000000005,25838.72295482244,194.93871095999998,0.16340360867599998,3.0,0.008476263843476772,0.00021956585987936705,7.72330240579322e-05,0.0,51.34608459472656,47.95135498046875
J-327,23.39879035949707,26.082595825195312,32.36344528198242,2223.476292879062,459.78029122816724,-1902.9232298613533,6.7767131439999995,3.0308873088000006,6.775713143999999,150.00000000000003,150.0,0.21853380048519952,0.15239999999999998,32110.721,20228.486657600675,194.50150584,0.0315450982,2.0,0.016039077192544937,0.0032257167622447014,0.0005201355670578778,0.0,52.24843215942383,49.0748405456543
J-328,25.169292449951172,27.352354049682617,32.381431579589844,2258.6670498553003,464.91802869870526,-1855.6384516810224,6.7539768928,3.0081510576,6.7529768928000005,150.0,150.0,0.21620469999326575,0.15239999999999998,32517.984000000004,20485.046270872346,195.26201232,0.064982902292,3.0,0.0347481407225132,0.0032257167622447014,0.001126856659539044,0.0,51.48724365234375,48.313350677490234
J-329,15.79545783996582,28.02167320251465,45.55895233154297,-3053.096697661077,705.5375197050242,-821.4690137370175,3.195617639200001,1.4958261168000002,3.1946176391999996,150.00000000000003,150.0,0.2628725073463684,0.15239999999999998,13364.515000000003,8419.116885067891,203.66422056000002,0.047948549264,3.0,0.04438173398375511,0.0006273016915656626,0.0008095877128653228,0.3333333333333333,44.32918167114258,41.66608810424805
J-33,78.03460693359375,77.23334503173828,91.21580505371094,4416.438586614217,41.84708383108635,-440.6373566739974,9.3118496536,1.9322887440000003,9.310849653600002,149.99999999999997,150.0,0.20105589505518415,0.15239999999999998,48586.4685,30607.557201602096,178.36085232000002,0.0946352946,3.0,0.004070653114467859,0.00011791496217483655,0.00013200828107073903,0.0,67.93171691894531,64.5424575805664
J-330,157.9999542236328,155.4999542236328,166.9999542236328,2256.9788478625383,-4737.520200516606,-3067.6159469040094,10.629731701600003,4.1002613448,10.628731701600001,149.99999999999997,150.0,0.21988683799426603,0.15239999999999998,53717.536800000016,33839.92768141125,177.8829564,0.007570823568,1.0,0.00023334950674325228,4.879239349975251e-05,7.567353804915911e-06,0.0,68.703857421875,65.45629119873047
J-331,84.57461547851562,76.24810028076172,84.57461547851562,1791.630678213664,-4353.363518183592,-2430.03507202462,9.806238911200003,3.2767685544000003,9.805238911200002,149.99999999999994,150.0,0.22097199589461025,0.15239999999999998,49765.05980000001,31350.02319564858,191.22582024000002,0.128073098692,3.0,0.005427537020295858,0.0002746832324191928,9.900620352709666e-05,0.0,55.36158752441406,52.11430358886719
J-332,102.4642562866211,106.82421112060547,112.17281341552734,1816.7689250031085,-4819.7483774985585,-2898.2970522149208,10.287213311200002,3.7577429544000003,10.286213311200001,149.99999999999994,150.0,0.21776562892705953,0.15239999999999998,52921.05980000001,33338.17861238269,184.57535855999998,0.060566588544,1.0,0.0033187486696988344,0.00069393654121086,6.053883407730609e-05,0.0,62.011966705322266,58.76462936401367
J-333,67.0703353881836,57.95438766479492,71.03438568115234,8223.47005046053,1050.916202719208,1544.6339574295653,12.852339702400002,3.577774404,12.8513397024,150.0,150.0,0.24928929241308787,0.07619999999999999,56590.66100000001,35649.88251068243,167.09724264,0.15015466743199998,3.0,0.049960341304540634,0.0009758482337929308,0.00027762388344854116,0.0,78.79940032958984,75.13987731933594
J-334,67.5419692993164,67.88265991210938,79.23944091796875,8390.405712155094,1070.7610411503306,1574.4637893857216,13.049252389600001,3.7746870912,13.0482523896,150.0,150.0,0.24706049620564272,0.07619999999999999,58528.778000000006,36870.819713411984,168.51428832,0.03785411784,1.0,0.0046669901348650455,0.0009758482337929308,3.7836769479326904e-05,0.0,77.38224792480469,73.72258758544922
J-335,45.79334259033203,55.836307525634766,66.79753875732422,6735.43717884621,787.1132582226147,1044.1820535024024,11.229975256000001,1.9554099576,11.228975256,150.0,150.0,0.2470228041607504,0.15239999999999998,48486.19300000001,30544.387594982727,178.15279584,0.055519372832,4.0,0.06402135640382767,0.0009270558366551995,0.004425846040248871,0.0,67.86320495605469,64.34185028076172
J-336,69.13197326660156,60.9713020324707,76.21803283691406,6880.339480161745,791.3826287668883,1036.0321532289163,11.421215615200001,2.1466503167999997,11.420215615199998,150.0,150.0,0.24458758662715516,0.1016,50368.48,31730.15410160446,177.12485784,0.035961411948000004,1.0,0.004433640744537115,0.0009270558366551995,3.5944929550169036e-05,0.0,68.89104461669922,65.36964416503906
J-337,69.03025817871094,65.80065155029297,76.0096206665039,7680.345963120463,932.2026658766015,1300.328369119859,12.293653799200001,3.0190885008,12.2926537992,150.0,150.0,0.24435454678920865,0.1016,55019.652,34660.208856345285,170.64011592,0.12239498101599999,3.0,0.012207548134028912,0.001186242327094078,0.00011813479795819148,0.0,75.27584075927734,71.64192962646484
J-338,77.83623504638672,68.05884552001953,78.2244873046875,7799.476231742896,942.3453814408725,1310.8352343514005,12.440338799200001,3.1657735008,12.4393387992,150.00000000000003,150.0,0.24267118153693967,0.1016,56463.402,35569.71436423815,168.04236648000003,0.07192282389600001,2.0,0.008366012014448643,0.0005059954128228128,8.008782606339082e-05,0.0,77.87296295166016,74.23821258544922
J-339,18.231348037719727,17.041181564331055,26.306180953979492,1264.4236682677968,577.008248037243,-1351.1280169068204,5.538551536,1.7927257008000002,5.537551536,150.0,150.0,0.2269192493540777,0.2032,25131.026,15831.554331427678,204.43365768,0.22586290311200002,4.0,0.1713443249464035,0.008599837310612202,0.003529313951730728,0.0,42.51891326904297,39.43885803222656
J-34,17.490779876708984,19.217185974121094,27.005578994750977,192.44078971040292,226.205662611815,-1443.671119606436,5.2955500408,2.2261552632000003,5.2945500408,150.0,150.0,0.22286040137655808,0.15239999999999998,24815.218000000004,15632.60775796508,195.02752968000001,0.14700015761200003,3.0,0.02656334452331066,0.0005999659188091755,0.0005967454053461552,0.0,52.146907806396484,49.173526763916016
J-340,50.12190246582031,30.325363159179688,53.659828186035156,-3782.7753421594257,-362.18829883602194,1252.266332438219,4.4380272448,1.6687867056,4.4370272448,144.12811935501773,140.0,0.3644583073530195,0.30479999999999996,12420.226,8873.964676571693,213.67373064000003,0.0315450982,3.0,0.16430701315402985,0.00018071261001750827,0.011973035521805286,0.0,34.81085968017578,32.6268424987793
J-341,50.060150146484375,31.084144592285156,53.5197868347168,-3836.6315879521794,-368.91874528367214,1281.9480187163047,4.4974937248,1.6093202255999999,4.4964937248000005,144.20577543424483,140.0,0.3636693215880722,0.30479999999999996,12615.326000000001,8996.869974988938,214.57886472,0.029652392308,3.0,0.17398850619792938,0.00024693625164218247,0.012004642747342587,0.3333333333333333,33.91953659057617,31.752981185913086
J-342,44.61322784423828,55.59104537963867,66.02884674072266,6605.974009301922,761.2231041661952,993.1662118230545,11.0936476648,1.8190823664,11.092647664800001,149.99999999999997,150.0,0.24631272788562897,0.15239999999999998,48038.924000000006,30262.625780950013,179.33295096,0.06939921604,4.0,0.06509800255298615,0.0011059612734243274,0.004515635780990124,0.0,66.69156646728516,63.17427062988281
J-343,53.008907318115234,56.846378326416016,68.7818832397461,7579.587625169489,923.5966087714128,1291.3746557558725,12.169636470400002,2.8950711719999997,12.168636470400001,150.0,150.0,0.2458094376153022,0.1016,53799.009000000005,33891.251951291866,172.15411848000002,0.09905160834800002,3.0,0.011901919730007648,0.0003252827445976436,0.00012091209646314383,0.0,73.76207733154297,70.12847137451172
J-344,114.4927749633789,56.547306060791016,117.4927749633789,-3108.2394377497776,388.6095893551843,-52.776698452180376,2.947636626400001,0.5931124536,2.9466366264000006,149.99999999999997,150.0,0.2890666467234406,0.1016,11164.503,7033.196170657231,212.88506064,0.12239498101599999,3.0,0.05028611049056053,0.0001294325920753181,0.0005442380206659436,1.0,35.20012664794922,32.699073791503906
J-345,83.62335968017578,35.51969528198242,113.4927749633789,-3051.40411362372,467.5211841044068,-132.50832609169603,2.7194846824000005,0.6368908776000001,2.7184846824000006,149.99999999999997,150.0,0.3047999999999999,0.30479999999999996,8918.913,5618.563115440517,212.48281608000002,0.074446431752,3.0,0.10041452199220657,0.0002899076498579234,0.005621460732072592,0.3333333333333333,35.6209716796875,33.0911979675293
J-346,15.506905555725098,9.153975486755371,25.47759246826172,-2327.670065182722,2224.5719186698498,-764.3915208107732,2.2968532696,2.2286595,2.2958532696000002,149.99999999999997,150.0,0.2653903668282059,0.15239999999999998,9480.137000000002,5972.112081093617,203.55174936,0.136274824224,3.0,0.13957594335079193,0.0013951016589999199,0.002546069910749793,0.0,44.47846603393555,41.76176071166992
J-347,16.018672943115234,8.579205513000488,22.62346839904785,-3021.533330485007,1930.6669642073007,-621.4682990378825,1.7031607816000003,1.6532147784000002,1.7021607816000004,149.99999999999997,150.0,0.3047999999999999,0.30479999999999996,5584.517000000001,3518.0252608978844,208.81826664,0.11356235352,3.0,0.1572401374578476,0.0031837322749197483,0.007585951592773199,0.3333333333333333,39.45250701904297,36.75658416748047
J-348,28.290193557739258,29.098955154418945,36.25055694580078,2218.673678940993,542.7423505122939,-1538.9276928134384,6.4427398216,2.6969139864,6.441739821600001,150.0,150.0,0.2168330309798987,0.15239999999999998,30986.305500000002,19520.149278961642,186.30592152000003,0.034068706056,2.0,0.0505957156419754,0.010379951447248459,0.001640781993046403,0.0,60.43708801269531,57.26032257080078
J-349,113.2817153930664,112.93672943115234,119.40899658203125,1244.4080387825977,312.09303848166246,-2668.24603221078,6.712942583199999,2.9671167480000005,6.7119425832,150.0,150.0,0.21104518810367048,0.1016,34722.0695,21873.53312948138,195.3716184,0.03785411784,1.0,0.0011667475337162614,0.0002439620584482327,3.7836769479326904e-05,0.0,51.079864501953125,47.76342010498047
J-35,50.04514694213867,66.94244384765625,79.38813018798828,367.23785588672933,-1835.3374483347177,-176.02026494568466,6.572528538400001,0.4104583104,6.571528538400001,150.0,150.0,0.2504468493770423,0.15239999999999998,28969.280000000006,18249.502836149277,203.24310888,0.024605176596000002,2.0,0.017316700890660286,0.0035418064799159765,0.0005615678965114057,0.0,43.76396560668945,40.719581604003906
